state	year_week	cum_baseline	cum_baseline_0_24	cum_baseline_25_44	cum_baseline_45_64	cum_baseline_65_74	cum_baseline_75_84	cum_baseline_85	cum_excess	cum_excess_0_24	cum_excess_25_44	cum_excess_45_64	cum_excess_65_74	cum_excess_75_84	cum_excess_85
West Virginia	2022_16	1950.416559592564	10.651306787865746	184.39774698300386	447.74777563079834	315.83264259548906	509.9458585165111	481.8412290788954	465.4216320648004	-1.4339781084597572	74.9033309002319	144.6958278486054	90.99560853196927	93.75780488024903	62.50303801220444
West Virginia	2022_17	1967.3841867813242	10.793813067813975	185.4930190840514	451.6921855820759	318.51115662201926	514.6398324334685	486.2541799918947	470.1862493989735	-1.5764843884079869	76.60413835115688	145.0388201711867	92.25992504049394	94.78111284647487	63.07873737806891
West Virginia	2022_18	1984.7009693503644	10.793813067813975	187.0517720000513	455.8380982925709	321.3525002835075	518.796833665559	490.8679520408612	475.3786754355885	-1.5764843884079869	77.98126896472814	146.01914930987078	92.97602246326574	96.98559427313755	62.99312481299412
Wisconsin	2020_11	14.593709149372344	0.3803445626355863	0.779408792193261	2.4509312758826383	2.277971146021857	4.013879197078029	4.691174175560974	0.04325262104314831	0.06575741750116082	-0.05243424375996075	0.11041261335724295	-0.19302174729467358	-0.15040296031606015	0.26294154155543925
Wisconsin	2020_12	29.40697831455145	0.7531745201309071	1.5966584784805216	4.973126803137348	4.4427201649054275	8.16877052319521	9.472527824702034	-0.04738436467726359	0.11963370187577205	-0.021546956875037826	-0.2266816298566643	0.022019961661874365	-0.2796110320972982	0.3388015906140911
Wisconsin	2020_13	43.73936270199175	1.0913673264558226	2.355339443512408	7.289306090256161	6.6869305681058595	12.198419221901403	14.118000051760095	0.6784108389243979	-0.21855910444914334	0.33042763819950693	0.09083731941807427	-0.04247061559650289	-0.1656077364137456	0.6837833377662088
Wisconsin	2020_14	58.20122909580504	1.471751601869384	3.2073439021859422	9.71337278875928	8.91643203683575	16.20079156686393	18.69153719929075	2.5130182995099446	-0.15284139972595767	0.6294662145453649	0.5609445070617136	0.013048216298851223	0.03465628304037249	1.4277444782896023
Wisconsin	2020_15	72.79040120400086	1.8941010414109853	4.091866947821583	12.150754200127121	11.031221361113754	20.129855336051556	23.492602317475864	3.4320252406553564	-0.28425476526533283	0.6536613544513501	0.7427904626566888	0.17274914517777384	0.3967054333097444	1.7503736103251333
Wisconsin	2020_16	86.6861310577039	2.178055171120541	4.9097286994835585	14.472285181011806	13.053878538930467	24.127633471954425	27.94454999520311	5.112336646096409	-0.044523961770881026	0.845486475613402	1.677205103687109	0.08762070153177648	0.7785167719042199	1.7680315551307855
Wisconsin	2020_17	100.41294578112287	2.5282931688185375	5.686210903032297	16.737024623322196	15.092078734141754	28.070327440948656	32.299010910859444	4.937657568696018	-0.12322162373346618	0.7353976081285215	1.9303969423243994	0.060659572769439674	0.463361559564357	1.8710635096427666
