state	year_week	cum_baseline	cum_baseline_0_24	cum_baseline_25_44	cum_baseline_45_64	cum_baseline_65_74	cum_baseline_75_84	cum_baseline_85	cum_excess	cum_excess_0_24	cum_excess_25_44	cum_excess_45_64	cum_excess_65_74	cum_excess_75_84	cum_excess_85
New Jersey	2021_23	1071.665880105344	15.52306618802232	46.07041270093512	172.70987439599668	189.19374041096125	262.97591622329026	385.1928701861388	227.16463821078742	-1.9389172269718278	12.093885099622657	59.56641860898429	51.3957342311061	51.71961320734437	54.327904290701895
New Jersey	2021_24	1087.0817498557692	15.764879441865038	46.7269234822747	175.22884748652893	191.98366803704585	266.77967199164215	390.59775941641294	226.40271202217696	-1.9109597966868812	12.257477198031179	60.02571387122144	51.31430427366325	51.120733166429154	53.595443309518885
New Jersey	2021_25	1102.2549010757343	15.99668426613659	47.490152022932655	177.72794091874803	194.65891952920515	270.4397860335879	395.9414183051245	226.04536677450304	-1.9809022104818355	12.184861608740043	60.2674905897394	51.55257617008273	51.07554629179411	52.94579432462866
New Jersey	2021_26	1117.6515320809972	16.257144494965278	48.1739145178505	180.32994804897194	197.35566784847893	274.2376677121421	401.2971894585889	225.518495878357	-2.068709201468817	12.439901094586475	60.579006848094274	51.56432551945068	50.601239441692684	52.40273217600177
New Jersey	2021_27	1133.22796739838	16.52652040353603	48.89629512450696	183.007181667911	199.99348357868635	278.1099415779645	406.69454504577567	224.8873564616468	-2.133059390102543	12.569995849773425	60.707388344082915	51.51630835686885	50.14965785060912	52.0770654504151
New Jersey	2021_28	1148.4647730838306	16.7760656587676	49.57808807096404	185.50562774764222	202.85394710507205	281.8766542299473	411.8743902714378	223.6678355234697	-2.166788098031984	12.58960668204827	60.88506745089812	51.10536264236233	49.80363747336508	51.45094937282796
New Jersey	2021_29	1163.6511959088439	17.080855782689284	50.259620673166665	188.05128464421077	205.58834375301387	285.56091942486046	417.1101716309033	223.2756370160174	-2.3312974662072823	12.717386132228642	61.0047449135109	51.04709118096692	49.84220771941366	50.99550453610465
New Jersey	2021_30	1178.8061011169193	17.279484878157238	50.98003646744129	190.59029861828617	208.33651701351184	289.39435348710936	422.2254106524139	222.93653778023324	-2.324900841738212	12.957353973448502	61.012366197600656	50.94267062492007	49.515792550824365	50.83325527517794
New Jersey	2021_31	1194.0168270064357	17.546473117291896	51.652755470297954	193.09808833700342	211.01483907882172	293.10557559895693	427.5990954040642	222.76822523767544	-2.3760725335707376	13.191064469260786	61.32098242117621	51.264198567109794	49.20368105898536	50.1643712547141
New Jersey	2021_32	1209.3571045437425	17.798039237243774	52.41800419055687	195.61227422734763	213.72709296153556	296.97795663509794	432.823737291961	222.84804000510607	-2.4873578977762323	13.289081938210394	61.72031991941077	51.31439648986323	49.05413546380614	49.95746409159185
New Jersey	2021_33	1224.2682308353626	18.040261188160287	53.0903579720478	198.10668289370088	216.4634973687892	300.6029400660462	437.96449134661856	223.69152166654146	-2.470599991930187	13.598693446944162	62.214970433192036	51.69654119112538	49.076451682263894	49.57546490494626
New Jersey	2021_34	1239.713021444659	18.300765622348017	53.81504007665289	200.70900492791856	219.23912832742073	304.181523587299	443.4675589030201	224.3142730038888	-2.4721245693553597	13.72648670418249	62.20244696659994	52.244485060946666	49.03725953676605	49.57571930474906
New Jersey	2021_35	1255.225213126247	18.543338069937647	54.60561853666387	203.23395374723984	221.9408915961601	308.06539923472417	448.8360119415216	225.25809305408842	-2.434135505452219	13.874710224935782	62.70972063687361	52.672061728088195	48.90859181239799	49.52714415724512
New Jersey	2021_36	1270.331627023382	18.76414567542509	55.34867857229148	205.76386563558185	224.7252368272667	311.8268444692757	453.9028558435413	226.66164502556646	-2.3635907720817855	13.94096224169116	63.352311993872924	52.98468395076717	48.83760953671287	49.90966807460417
New Jersey	2021_37	1285.4755707959255	18.93600292332201	56.04391288016492	208.2912784267283	227.46028457596572	315.509286809328	459.2348051804167	228.5024635257008	-2.3735856095021073	14.173739087216893	63.76000424603546	53.44372110213971	49.18014580384536	50.318438895965514
New Jersey	2021_38	1300.7729560199714	19.165527843487094	56.78656724121059	210.83509925310173	230.2209627184763	319.18963999323967	464.5751589704561	229.8984882354748	-2.3872939823650587	14.251187605919316	64.19445177243142	53.995826960716826	49.600307018674165	50.24400886009815
New Jersey	2021_39	1315.7594056695202	19.333623602995182	57.531865958495594	213.3178421783752	232.95590696017206	322.8711853566574	469.7489816128249	231.1738154251415	-2.3179915398408	14.433900042033477	64.38783403370437	54.34705934544155	49.717132887773936	50.605880656028994
New Jersey	2021_40	1331.5812480448353	19.583164543605044	58.267793465296116	215.90255598249422	235.63961763784894	326.8489870094492	475.33912940614186	232.54176104244115	-2.405670069974065	14.57202955180659	64.93246016546624	54.90059687729665	50.109616317850254	50.432728199995495
